coordinates	seqID	HPL2	LET418	LIN13	LIN61	MET2	ALL5	ANY5	H3K9me2	H3K9me3
chrI:2949611-2957878:-	Y71F9AR.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrX:7165960-7170582:-	C54D1.6	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:5612232-5614637:+	C05D2.4	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:8762613-8766867:-	K08F8.4	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:14371129-14376005:-	Y105E8A.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrIV:7934085-7937734:+	F20D12.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:6762459-6765055:-	T25F10.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:6201873-6204711:-	T13C5.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:11086069-11092531:-	M7.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:5661131-5664414:-	T19E7.3	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:3538280-3541615:-	C54C6.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:11644356-11645353:+	T27F2.3	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrV:13568822-13570015:+	C50B8.2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:10708901-10712066:+	C09G5.6	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
chrII:5651392-5652408:-	F59E12.12	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:146488-154850:-	F56C11.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrI:6342233-6356680:+	K04F10.4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIII:13427622-13429612:-	F45G2.5	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:6377083-6378184:+	Y73B6BL.34	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
chrV:14453288-14456901:-	F23B12.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrII:6274234-6279661:+	F13H8.10	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:13598401-13599605:+	F54B11.6	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:909979-910716:-	F23H11.5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:3853087-3862940:-	C36A4.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrIII:6885148-6889469:-	K04C2.4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:8987115-8990428:+	C53B4.7	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:13133822-13139513:-	Y39E4B.9	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:9469842-9485367:-	B0464.4	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:1621353-1626607:-	Y73E7A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIV:12049239-12051204:-	T12G3.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:7305820-7308697:+	F45E12.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:5186946-5188619:+	F56A3.5	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:12020452-12025225:+	Y79H2A.1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:13200093-13215640:+	F15D4.1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrI:7251939-7255223:+	R06C7.8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:6931946-6935807:+	F57B9.5	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:12199587-12212981:-	C23H4.1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:5083168-5085251:-	F54D8.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrII:7480708-7483064:-	D1022.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:16487406-16489323:+	K05G3.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:13542504-13544531:+	R01E6.3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:7019981-7023926:+	R173.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:3629474-3630747:+	T28F2.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:12514857-12517186:-	C13C12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:8960650-8961508:+	C18E9.1	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:3829541-3835159:-	M02B7.6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:10524748-10530572:+	T07G12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:9295877-9310242:-	C01G6.8	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:7228326-7230212:-	D2024.6	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:10869136-10870928:+	M106.5	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrX:16807385-16813600:-	F41G4.2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
chrX:5705684-5710550:-	W01C8.6	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:257819-261063:+	B0432.5	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
chrV:10564855-10566441:+	F32G8.6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:9771134-9773454:+	T13F2.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:13557148-13559910:+	C56A3.7	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:9766430-9774721:+	R10E11.1	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrX:7847635-7861258:-	C54D2.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:3641708-3647012:-	T28F2.5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chrIII:11918727-11920137:-	Y56A3A.20	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:15270126-15275775:-	Y73F8A.6	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:9788740-9789956:+	F26E4.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrII:9803561-9805451:+	T10B9.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:5420996-5423289:-	F08F3.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:5503949-5506098:+	ZK177.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:12361546-12371804:+	ZC518.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrII:8185391-8187551:+	T05C12.7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:8927679-8929753:+	T21B10.7	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:8283617-8285661:+	K01C8.10	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:4499160-4508082:-	C07G2.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIII:5853488-5855643:-	F01F1.8	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:4268070-4270288:-	C43E11.10	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:5587606-5593408:-	C17G10.4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:6469387-6471953:-	K06A5.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:1577690-1585472:+	F16B4.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
chrIII:8916339-8917851:-	ZK637.11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:10188251-10189346:-	R05H5.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:7616404-7617884:+	R07G3.1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:8208700-8211098:-	C47D2.2	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:7547107-7547882:-	F49E8.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrX:6499872-6504576:-	C15B12.7	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:7741208-7754383:-	ZK112.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:4520333-4536957:+	F25F2.2	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:8669129-8677961:+	F08B4.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:14843142-14850758:+	R05H10.6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:16595163-16601969:+	F59C12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:2436514-2463368:-	C45G7.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrII:5945381-5956658:-	B0034.3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:9747347-9748767:+	T05G5.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrX:13515785-13518834:-	F18H3.5	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:13464583-13466289:-	T27E9.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:2281116-2291185:-	Y39G10AL.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrI:8702472-8705790:+	F39H11.3	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:11323519-11333144:+	H25P06.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrII:10785393-10787206:+	R06F6.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:15921342-15922801:+	F35E8.11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:3223164-3228024:-	Y54E10A.15	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:8426266-8428508:+	ZK1236.2	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:11851334-11868096:-	Y47H9C.4	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrIV:1597315-1601620:+	Y41D4B.13	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
chrIV:13198314-13204105:-	C48D1.2	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrIII:4852289-4855144:+	C35D10.9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:10484090-10492932:+	C02F4.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIII:5595730-5598393:+	F56D2.7	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:9570131-9579788:-	C48B4.4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:8413962-8416866:-	F08F1.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:10335078-10337435:+	T07C4.8	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:3506401-3509526:-	C09G12.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:9119482-9125073:+	ZK512.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:10222870-10227476:-	Y106G6E.5	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:8299067-8299602:-	R09F10.9	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:4653407-4654130:-	F16H11.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:6046834-6050464:-	C27A12.5	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:9727195-9728012:+	C16C2.1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:8498108-8502406:-	K02B12.1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:8703318-8703779:-	C34C6.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:8245716-8250890:-	ZK265.4	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:565439-566394:-	Y65B4BR.9	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
chrIII:5799028-5801064:+	W03A3.1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
chrI:5840292-5841891:+	F33D11.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:7555594-7558142:+	R13A5.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:7528570-7532686:-	F46C8.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:8622578-8625920:+	C13G5.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:4568963-4570028:-	D1007.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:3843360-3857778:-	ZC64.3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:7953497-7955886:-	F20D12.6	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:6979829-6981733:+	F31E3.1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
chrX:1848789-1852730:-	T26C11.6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrV:10672438-10675623:+	F29F11.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:7839528-7841425:+	ZK652.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:13813295-13815258:+	F55B12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:8067224-8071356:+	K12H4.1	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrV:11661535-11664679:-	F46F3.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:13074613-13076023:+	K03A11.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:3063575-3065541:+	C33D12.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrX:3068638-3070386:-	C33D12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrV:11701743-11705382:-	W05E10.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:5323188-5324600:-	C10G8.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:5315497-5319561:-	C10G8.6	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:14183380-14185528:-	C37E2.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:14197293-14209084:-	C37E2.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:6951598-6955366:+	F22D3.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrX:1854142-1856166:-	T26C11.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
chrX:12318091-12320632:-	F17A2.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:1846671-1848669:-	T26C11.5	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrIII:4446606-4449912:-	C28A5.4	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:2530605-2546408:+	Y54F10AM.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:4489328-4491365:+	C07G2.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:9665246-9668655:+	C03D6.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:8324113-8328851:+	F52B5.5	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:8633919-8636038:+	F43G9.11	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:14961490-14965344:+	ZK909.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
chrII:11039391-11041148:-	F33A8.3	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrI:5619572-5620671:+	F46F11.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
chrI:5571787-5572976:-	M01E11.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIII:10866847-10868628:-	Y39A1C.3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:9994721-9999918:-	T23D8.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:5538784-5545750:+	C18C4.2	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrV:3441498-3444874:-	F27E11.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
chrIII:7495322-7497766:-	C07H6.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrV:118043-122966:-	Y38C9A.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIV:3613782-3624692:-	ZC416.8	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
chrX:12846360-12852531:-	T14G8.1	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:6517576-6520880:-	C55B7.12	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:481379-486505:+	F38G1.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:8062006-8081666:-	F18C12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIV:2104056-2111605:-	C23H5.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:7961298-7965809:-	F26D11.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:12144276-12150670:-	C27A7.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:10299448-10307329:-	B0024.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:10506989-10515495:-	F59C6.7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:5746728-5754281:+	F56H1.1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrI:7554888-7559912:+	T25G3.2	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrII:203459-211924:+	F48A11.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:3756767-3759455:-	Y39H10A.7	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrV:19908859-19915942:-	Y60A3A.12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrI:6181316-6183882:-	T09B4.10	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIV:13209705-13214542:-	C48D1.3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrI:5103583-5104919:-	Y110A7A.13	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrX:3397594-3400003:-	C04F6.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
chrIII:2394319-2401298:-	H14E04.5	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:8005761-8009756:-	F44B9.4	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:8010713-8013706:+	F44B9.3	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIV:9731718-9737602:-	C28D4.2	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:4286713-4291466:+	C52B9.1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrIII:4365347-4367441:+	B0285.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrIII:4367804-4370132:+	B0285.9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
chrIII:4370857-4372792:+	B0285.10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrV:2106397-2109386:-	F22F7.5	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrX:3576595-3578944:+	T27A10.3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:7811189-7812052:+	T05A6.1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrII:7816458-7820227:+	T05A6.2	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrIII:5635437-5654514:+	C05H8.1	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
chrIII:11154726-11168710:+	Y47D3A.4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
chrIII:4419820-4423344:+	R07E5.8	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrV:12736686-12741194:+	C15C8.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:11047349-11049166:+	C09F12.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:7431425-7433490:+	C01C10.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:3373234-3374727:-	ZK563.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:10782931-10783842:-	T05A10.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:7433587-7435688:+	C01C10.4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrI:8705681-8724273:-	C36B1.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:11846445-11854680:-	T27D12.2	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
chrII:11358383-11370248:+	B0491.8	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:7217914-7225607:-	E04F6.11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrX:4094847-4100512:-	T06F4.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chrII:9094618-9098784:-	C07H4.2	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chrV:12060215-12063349:-	R07B7.1	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
chrV:6044045-6045654:+	R01B10.1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
